sample_name	amplicon_number	feature	gene	gene_cn	truncated	is_canonical_oncogene
SJRHB031117_D1	amplicon1	ecDNA_1	COL4A2	14.83145374585539	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	COL4A2-AS1	14.83145374585539	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	COL4A2-AS2	14.83145374585539	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	DAOA	18.219953666581233	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	DAOA-AS1	18.219953666581233	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	DCT	11.995420874675107	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	FGF14-IT1	11.347764132270052	5p	False
SJRHB031117_D1	amplicon1	ecDNA_1	GPC5	12.179320345593792	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	GPC5-AS1	10.527151972451327	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	GPC5-AS2	9.032333004179472	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	GPC6	12.27584108342156	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	GPC6-AS1	11.995420874675107	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	GPC6-AS2	11.995420874675107	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	GPR180	10.09981330289747	3p	False
SJRHB031117_D1	amplicon1	ecDNA_1	ING1	14.83145374585539	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	IRS2	13.219605114972785	None	True
SJRHB031117_D1	amplicon1	ecDNA_1	METTL21EP	10.517766854678987	5p	False
SJRHB031117_D1	amplicon1	ecDNA_1	NAXD	14.83145374585539	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	RAB20	14.83145374585539	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	SLC10A2	10.517766854678987	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	TEX29	14.83145374585539	None	False
SJRHB031117_D1	amplicon1	ecDNA_1	TGDS	10.09981330289747	None	False
SJRHB031117_D1	amplicon1	unknown_1	ANPEP	1.6403139521053174	5p	False
SJRHB031210_D1	amplicon1	ecDNA_1	AAMDC	10.508475690896857	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	ABCC8	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	ACER3	10.528039067730752	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	ALG8	10.508475690896857	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	AQP11	10.508475690896857	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	B3GNT6	10.528039067730752	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	CAPN5	10.528039067730752	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	CLNS1A	10.508475690896857	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	EMSY	10.528039067730752	None	True
SJRHB031210_D1	amplicon1	ecDNA_1	GAB2	10.508475690896857	None	True
SJRHB031210_D1	amplicon1	ecDNA_1	GDPD4	10.508475690896857	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	GTF2H1	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	GUCY2EP	10.528039067730752	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	GVQW3	10.528039067730752	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	HPS5	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	INTS4	10.508475690896857	None	True
SJRHB031210_D1	amplicon1	ecDNA_1	KCNC1	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	KCNJ11	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	KCTD14	10.508475690896857	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	KCTD21	10.508475690896857	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	KCTD21-AS1	10.508475690896857	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	LRRC32	10.528039067730752	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	MRGPRX3	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	MRGPRX4	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	MYO7A	10.528039067730752	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	MYOD1	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	NARS2	10.508475690896857	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	NCR3LG1	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	NDUFC2	10.508475690896857	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	NDUFC2-KCTD14	10.508475690896857	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	NUCB2	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	OMP	10.528039067730752	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	OR7E14P	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	OTOG	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	PAK1	10.508475690896857	None	True
SJRHB031210_D1	amplicon1	ecDNA_1	PIK3C2A	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	PLEKHA7	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	RPS13	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	RSF1	10.508475690896857	None	True
SJRHB031210_D1	amplicon1	ecDNA_1	SAA1	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	SAA2	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	SAA2-SAA4	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	SAA3P	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	SAA4	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	SAAL1	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	SERGEF	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	SLC25A51P4	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	SNORD147	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	SNORD14A	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	SNORD14B	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	TENM4	10.508475690896857	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	THAP12	10.528039067730752	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	THRSP	10.508475690896857	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	TPH1	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	TSKU	10.528039067730752	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	USH1C	10.576456318000739	None	False
SJRHB031210_D1	amplicon1	ecDNA_1	USP35	10.508475690896857	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	AGAP2	9.850406842990084	None	True
SJRHB031210_D1	amplicon2	ecDNA_1	AGAP2-AS1	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	ARHGAP9	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	ARHGEF25	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	ATP23	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	AVIL	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	B4GALNT1	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	CDK4	9.850406842990084	None	True
SJRHB031210_D1	amplicon2	ecDNA_1	CTDSP2	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	CYP27B1	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	DCTN2	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	DDIT3	9.850406842990084	None	True
SJRHB031210_D1	amplicon2	ecDNA_1	DTX3	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	EEF1AKMT3	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	GIHCG	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	GLI1	9.850406842990084	None	True
SJRHB031210_D1	amplicon2	ecDNA_1	INHBC	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	INHBE	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	KIF5A	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	LRP1	9.679260246406331	5p	False
SJRHB031210_D1	amplicon2	ecDNA_1	LRP1-AS	9.679260246406331	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	MARCHF9	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	MARS1	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	MBD6	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	METTL1	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	NDUFA4L2	9.679260246406331	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	NXPH4	9.679260246406331	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	OS9	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	PIP4K2C	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	R3HDM2	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	SHMT2	9.679260246406331	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	SLC26A10	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	STAC3	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	TSFM	9.850406842990084	None	False
SJRHB031210_D1	amplicon2	ecDNA_1	TSPAN31	9.850406842990084	None	False
SJRHB031244_D2	amplicon1	ecDNA_1	CEP19	5.648229042470186	None	False
SJRHB031244_D2	amplicon1	ecDNA_1	FOXO1	6.481303577539267	5p	True
SJRHB031244_D2	amplicon1	ecDNA_1	GPC5	8.044569872980768	3p	False
SJRHB031244_D2	amplicon1	ecDNA_1	KLHDC7A	6.067701613325263	None	False
SJRHB031244_D2	amplicon1	ecDNA_1	NCBP2	5.648229042470186	None	False
SJRHB031244_D2	amplicon1	ecDNA_1	NCBP2-AS1	5.648229042470186	None	False
SJRHB031244_D2	amplicon1	ecDNA_1	NCBP2AS2	5.648229042470186	None	False
SJRHB031244_D2	amplicon1	ecDNA_1	PAK2	5.648229042470186	None	False
SJRHB031244_D2	amplicon1	ecDNA_1	PAX7	5.19957318754083	3p	True
SJRHB031244_D2	amplicon1	ecDNA_1	PIGX	5.648229042470186	None	False
SJRHB031244_D2	amplicon1	ecDNA_1	PIGZ	5.648229042470186	5p	False
SJRHB031244_D2	amplicon1	ecDNA_1	SENP5	5.648229042470186	None	False
SJRHB031244_D2	amplicon1	unknown_1	MELTF	4.893144128937267	None	False
SJRHB031244_D2	amplicon1	unknown_1	MELTF-AS1	4.893144128937267	None	False
SJST030043_D2	amplicon1	Linear_1	EVC	4.756379492789821	3p	False
SJST030043_D2	amplicon1	Linear_1	EVC2	4.756379492789821	3p	False
SJST030043_D2	amplicon2	ecDNA_1	ARAP2	8.190116605324668	None	False
SJST030043_D2	amplicon2	ecDNA_1	DTHD1	8.190116605324668	None	False
SJST030043_D2	amplicon2	ecDNA_3	RNF212	11.61576994992946	3p	False
SJST030043_D2	amplicon2	ecDNA_3	TMED11P	11.61576994992946	None	False
SJST030043_D2	amplicon2	unknown_1	ABLIM2	12.12332798648718	5p	False
SJST030043_D2	amplicon2	unknown_1	ACOX3	8.883315763031295	None	False
SJST030043_D2	amplicon2	unknown_1	AFAP1	12.12332798648718	3p	False
SJST030043_D2	amplicon2	unknown_1	C4orf48	5.377119603359828	None	False
SJST030043_D2	amplicon2	unknown_1	CCDC96	11.199746367347785	None	False
SJST030043_D2	amplicon2	unknown_1	DGKQ	8.611802415294859	None	False
SJST030043_D2	amplicon2	unknown_1	FAM53A	8.344199099680525	None	False
SJST030043_D2	amplicon2	unknown_1	FGFR3	8.344199099680525	None	True
SJST030043_D2	amplicon2	unknown_1	FGFRL1	7.9555745029811575	None	False
SJST030043_D2	amplicon2	unknown_1	GRPEL1	11.199746367347785	None	False
SJST030043_D2	amplicon2	unknown_1	HAUS3	5.377119603359828	None	False
SJST030043_D2	amplicon2	unknown_1	IDUA	7.9555745029811575	None	False
SJST030043_D2	amplicon2	unknown_1	LETM1	8.344199099680525	None	False
SJST030043_D2	amplicon2	unknown_1	LYAR	9.923350025266929	None	False
SJST030043_D2	amplicon2	unknown_1	MXD4	5.377119603359828	None	False
SJST030043_D2	amplicon2	unknown_1	NAT8L	5.377119603359828	None	False
SJST030043_D2	amplicon2	unknown_1	NELFA	8.344199099680525	None	False
SJST030043_D2	amplicon2	unknown_1	NSD2	8.344199099680525	None	True
SJST030043_D2	amplicon2	unknown_1	OTOP1	11.720416309961033	None	False
SJST030043_D2	amplicon2	unknown_1	PCDH7	8.545006620958029	None	False
SJST030043_D2	amplicon2	unknown_1	POLN	5.377119603359828	None	False
SJST030043_D2	amplicon2	unknown_1	SCARNA22	8.344199099680525	None	False
SJST030043_D2	amplicon2	unknown_1	SEL1L3	11.865199313022728	None	False
SJST030043_D2	amplicon2	unknown_1	SLBP	8.344199099680525	None	False
SJST030043_D2	amplicon2	unknown_1	SLC26A1	7.9555745029811575	None	False
SJST030043_D2	amplicon2	unknown_1	SLC2A9	6.039388184443653	3p	False
SJST030043_D2	amplicon2	unknown_1	TACC3	8.344199099680525	None	False
SJST030043_D2	amplicon2	unknown_1	TADA2B	11.199746367347785	None	False
SJST030043_D2	amplicon2	unknown_1	TBC1D14	11.199746367347785	5p	False
SJST030043_D2	amplicon2	unknown_1	TMEM128	9.923350025266929	None	False
SJST030043_D2	amplicon2	unknown_1	TMEM129	8.344199099680525	None	False
SJST030043_D2	amplicon2	unknown_1	TMEM175	9.268030327608558	5p	False
SJST030043_D2	amplicon2	unknown_1	TRMT44	8.883315763031295	None	False
SJST030043_D2	amplicon2	unknown_1	ZBTB49	9.923350025266929	3p	False
SJST030043_D2	amplicon2	unknown_1	ZFYVE28	5.377119603359828	None	False
SJST030131_D3	amplicon1	ecDNA_1	APIP	25.810012721978097	None	False
SJST030131_D3	amplicon1	ecDNA_1	CAT	25.810012721978097	None	False
SJST030131_D3	amplicon1	ecDNA_1	CD44	25.810012721978097	None	False
SJST030131_D3	amplicon1	ecDNA_1	EHF	25.810012721978097	None	False
SJST030131_D3	amplicon1	ecDNA_1	ELF5	25.810012721978097	None	False
SJST030131_D3	amplicon1	ecDNA_1	FJX1	25.810012721978097	None	False
SJST030131_D3	amplicon1	ecDNA_1	LDLRAD3	24.939558897603007	3p	False
SJST030131_D3	amplicon1	ecDNA_1	PAMR1	25.810012721978097	None	False
SJST030131_D3	amplicon1	ecDNA_1	PDHX	25.810012721978097	None	False
SJST030131_D3	amplicon1	ecDNA_1	SLC1A2	25.810012721978097	None	False
SJST030131_D3	amplicon1	ecDNA_1	SNORD164	25.810012721978097	None	False
SJST030131_D3	amplicon1	ecDNA_1	TRIM44	25.810012721978097	None	False
SJST030131_D3	amplicon2	ecDNA_1	CHIC2	6.817649947605586	None	True
SJST030131_D3	amplicon2	ecDNA_1	FIP1L1	6.747342772850055	None	True
SJST030131_D3	amplicon2	ecDNA_1	GSX2	6.817649947605586	None	False
SJST030131_D3	amplicon2	ecDNA_1	KIT	6.917503023959875	None	True
SJST030131_D3	amplicon2	ecDNA_1	LNX1	6.747342772850055	None	False
SJST030131_D3	amplicon2	ecDNA_1	LNX1-AS1	6.747342772850055	None	False
SJST030131_D3	amplicon2	ecDNA_1	LNX1-AS2	6.747342772850055	None	False
SJST030131_D3	amplicon2	ecDNA_1	PDGFRA	6.917503023959875	None	True
SJST030131_D3	amplicon2	ecDNA_1	RASL11B	6.747342772850055	None	False
SJST030131_D3	amplicon2	ecDNA_1	RPL21P44	6.817649947605586	None	False
SJST030131_D3	amplicon2	ecDNA_1	SCFD2	6.747342772850055	None	False
SJST030131_D3	amplicon3	Complex-non-cyclic_1	SLC12A8	6.6450613196541815	3p	False
SJST030131_D3	amplicon3	Complex-non-cyclic_1	ZNF148	6.6450613196541815	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	ABCA10	6.4201260123793995	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	ABCA5	6.597610136887277	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	ABCA6	6.4201260123793995	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	ABCA8	6.4201260123793995	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	ABCA9	6.4201260123793995	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	ABCA9-AS1	6.4201260123793995	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	AMZ2	6.469224141264048	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	ARHGAP27P2	6.469224141264048	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	ARSG	6.4201260123793995	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	BPTF	6.469224141264048	5p	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	C17orf58	6.469224141264048	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	C17orf80	6.162875246474207	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	C1QTNF1	6.034237093700946	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	C1QTNF1-AS1	6.034237093700946	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	CANT1	5.816059570525825	None	True
SJST030483_D1	amplicon1	Complex-non-cyclic_1	CARD14	5.84921014439816	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	CASC17	6.342298083573581	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	CBX2	5.849210144398163	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	CBX4	5.849210144398163	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	CBX8	5.849210144398163	None	True
SJST030483_D1	amplicon1	Complex-non-cyclic_1	CBY1	5.789511019841403	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	CCDC40	5.84921014439816	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	CEP295NL	5.816059570525825	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	COG1	6.162875246474207	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	CPSF4L	6.162875246474207	5p	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	DMC1	5.789511019841403	3p	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	EFCAB3	6.3346725563249064	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	EIF4A3	5.84921014439816	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	ENDOV	5.829108945087984	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	ENGASE	6.034237093700946	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	ENPP7	5.849210144398163	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	FAM104A	6.162875246474207	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	FAM20A	6.4201260123793995	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	FAM227A	5.789511019841403	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	GAA	5.84921014439816	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	INTS2	6.4086757851565865	3p	True
SJST030483_D1	amplicon1	Complex-non-cyclic_1	JOSD1	5.789511019841403	5p	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	KCNJ16	5.0495997665493455	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	KCNJ2	5.0495997665493455	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	KCNJ2-AS1	5.0495997665493455	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	KPNA2	6.469224141264048	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	LGALS3BP	5.816059570525825	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	MAP2K6	5.0495997665493455	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	MARCHF10	6.3346725563249064	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	MARCHF10-DT	6.537728105083885	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	MED13	6.241238562541115	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	METTL2A	6.3346725563249064	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	MRC2	6.3346725563249064	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	NPTX1	5.81555979958933	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	PRKAR1A	6.4201260123793995	None	True
SJST030483_D1	amplicon1	Complex-non-cyclic_1	PRO1804	6.409228765898264	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	RBFOX3	6.034237093700946	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	RNF213	5.829108945088012	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	RNF213-AS1	5.829108945087984	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	ROCR	6.3479021957769985	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	RPTOR	5.81555979958933	3p	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	SGSH	5.84921014439816	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	SLC16A6	6.4201260123793995	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	SLC26A11	5.84921014439816	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	SLC39A11	6.162875246474207	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	SOX9	6.3479021957769985	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	SOX9-AS1	6.3479021957769985	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	SSTR2	6.162875246474207	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	TANC2	6.537728105083885	3p	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	TBC1D16	5.849210144398163	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	TBC1D3P2	6.3346725563249064	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	TIMP2	5.816059570525825	3p	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	TLK2	6.3346725563249064	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	TOMM22	5.789511019841403	None	False
SJST030483_D1	amplicon1	Complex-non-cyclic_1	WIPI1	6.4201260123793995	None	False
SJST030483_D1	amplicon2	Linear_1	B3GNTL1	6.026189161649833	None	False
SJST030483_D1	amplicon2	Linear_1	METRNL	6.026189161649833	None	False
SJST030483_D1	amplicon2	Linear_1	TBCD	6.026189161649832	5p	False
SJST030483_D1	amplicon2	Linear_1	ZNF750	6.026189161649832	None	False
SJST030529_D1	amplicon1	ecDNA_1	BEST3	21.66803112664767	None	False
SJST030529_D1	amplicon1	ecDNA_1	CAND1	22.778092471554206	None	False
SJST030529_D1	amplicon1	ecDNA_1	CCT2	21.66803112664767	None	False
SJST030529_D1	amplicon1	ecDNA_1	CNOT2	21.66803112664767	None	False
SJST030529_D1	amplicon1	ecDNA_1	CNOT2-DT	21.66803112664767	None	False
SJST030529_D1	amplicon1	ecDNA_1	CPM	26.044098684204837	None	False
SJST030529_D1	amplicon1	ecDNA_1	CPSF6	22.645774240910022	None	False
SJST030529_D1	amplicon1	ecDNA_1	DYRK2	22.778092471554206	None	False
SJST030529_D1	amplicon1	ecDNA_1	FRS2	21.66803112664767	None	False
SJST030529_D1	amplicon1	ecDNA_1	GRIP1	22.10803255850222	None	False
SJST030529_D1	amplicon1	ecDNA_1	HELB	22.10803255850222	None	False
SJST030529_D1	amplicon1	ecDNA_1	HMGA2	25.993214598623943	None	True
SJST030529_D1	amplicon1	ecDNA_1	HMGA2-AS1	25.993214598623943	None	False
SJST030529_D1	amplicon1	ecDNA_1	IFNG	26.150743254556627	None	True
SJST030529_D1	amplicon1	ecDNA_1	IFNG-AS1	26.100819762319638	None	False
SJST030529_D1	amplicon1	ecDNA_1	IL22	26.150743254556627	None	False
SJST030529_D1	amplicon1	ecDNA_1	IL26	26.150743254556627	None	False
SJST030529_D1	amplicon1	ecDNA_1	IRAK3	22.10803255850222	None	False
SJST030529_D1	amplicon1	ecDNA_1	KCNMB4	19.192359925918623	None	False
SJST030529_D1	amplicon1	ecDNA_1	LGR5	26.530963733236995	None	False
SJST030529_D1	amplicon1	ecDNA_1	LLPH	22.10803255850222	None	False
SJST030529_D1	amplicon1	ecDNA_1	LLPH-DT	22.10803255850222	None	False
SJST030529_D1	amplicon1	ecDNA_1	LRRC10	21.66803112664767	None	False
SJST030529_D1	amplicon1	ecDNA_1	LYZ	22.645774240910022	None	False
SJST030529_D1	amplicon1	ecDNA_1	MDM1	26.150743254556627	None	False
SJST030529_D1	amplicon1	ecDNA_1	MDM2	26.044098684204837	None	True
SJST030529_D1	amplicon1	ecDNA_1	MRS2P2	25.344413191285547	None	False
SJST030529_D1	amplicon1	ecDNA_1	MSRB3	25.993214598623943	None	False
SJST030529_D1	amplicon1	ecDNA_1	MYRFL	21.66803112664767	None	False
SJST030529_D1	amplicon1	ecDNA_1	NUP107	26.150743254556627	None	False
SJST030529_D1	amplicon1	ecDNA_1	PTPRB	19.192359925918623	None	False
SJST030529_D1	amplicon1	ecDNA_1	PTPRR	23.492690240247487	None	False
SJST030529_D1	amplicon1	ecDNA_1	RAB21	26.530963733237012	None	False
SJST030529_D1	amplicon1	ecDNA_1	RAB3IP	21.66803112664767	None	False
SJST030529_D1	amplicon1	ecDNA_1	RAP1B	26.150743254556627	None	False
SJST030529_D1	amplicon1	ecDNA_1	RPSAP52	25.993214598623943	None	False
SJST030529_D1	amplicon1	ecDNA_1	SLC35E3	26.150743254556627	None	False
SJST030529_D1	amplicon1	ecDNA_1	SNORA113	21.66803112664767	None	False
SJST030529_D1	amplicon1	ecDNA_1	SNORA70G	26.150743254556627	None	False
SJST030529_D1	amplicon1	ecDNA_1	TBC1D15	25.344413191285547	None	True
SJST030529_D1	amplicon1	ecDNA_1	THAP2	26.530963733236995	None	False
SJST030529_D1	amplicon1	ecDNA_1	TMBIM4	22.10803255850222	None	False
SJST030529_D1	amplicon1	ecDNA_1	TMEM19	26.530963733236995	None	False
SJST030529_D1	amplicon1	ecDNA_1	TPH2	26.580887225473948	None	False
SJST030529_D1	amplicon1	ecDNA_1	TSPAN8	23.492690240247487	None	False
SJST030529_D1	amplicon1	ecDNA_1	YEATS4	22.645774240910022	None	True
SJST030529_D1	amplicon1	ecDNA_1	ZFC3H1	26.530963733236995	None	False
SJST030529_D1	amplicon1	ecDNA_3	ALDH1A1	5.973778347126303	None	True
SJST030529_D1	amplicon1	ecDNA_3	TMC1	5.973778347126303	5p	False
SJST030705_D1	amplicon1	Complex-non-cyclic_1	AAK1	20.26522309492478	3p	False
SJST030705_D1	amplicon1	Complex-non-cyclic_1	ANXA4	20.26522309492478	None	False
SJST030705_D1	amplicon1	Complex-non-cyclic_1	ASPRV1	20.26522309492478	None	False
SJST030705_D1	amplicon1	Complex-non-cyclic_1	FAM178B	19.062176880155715	3p	False
SJST030705_D1	amplicon1	Complex-non-cyclic_1	GMCL1	20.26522309492478	None	False
